,交易时间,月份,来源,收/支,支付状态,类型,交易对方,商品,金额,逻辑1,逻辑2,乘后金额
3693,2021-05-03 21:24:04,5,支付宝,不计收支,退款成功,即时到账交易,携程Trip com,退款-惠州南深圳北,20.0,-1,0,-0.0
3694,2021-05-03 19:28:49,5,支付宝,支出,交易成功,即时到账交易,001737惠州佳兆业TGP,001737惠州佳兆业TGP,25.0,-1,1,-25.0
3695,2021-05-03 16:48:08,5,支付宝,支出,交易成功,即时到账交易,美团,大众点评订单-21050311100400000020916117354011,83.6,-1,1,-83.6
3696,2021-05-03 05:32:42,5,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.05.02-收益发放,0.15,-1,1,-0.15
3697,2021-05-02 14:09:35,5,支付宝,支出,交易成功,即时到账交易,大赞燒肉酒場（佳兆业店）,Meituan-大赞·炭火烧肉（佳兆业店）,124.0,-1,1,-124.0
3698,2021-05-02 13:25:53,5,支付宝,支出,交易关闭,即时到账交易,携程Trip com,惠州南深圳北,20.0,-1,0,-0.0
3699,2021-05-02 05:00:36,5,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.05.01-收益发放,0.15,-1,1,-0.15
3700,2021-05-01 20:21:36,5,支付宝,支出,交易成功,即时到账交易,深圳益田假日广场店,热风(深圳益田假日广场店)--购物,308.9,-1,1,-308.9
3701,2021-05-01 19:54:39,5,支付宝,支出,充值成功,即时到账交易,广东移动,手机充值,20.0,-1,1,-20.0
3702,2021-05-01 19:24:40,5,支付宝,支出,交易成功,即时到账交易,深圳盒马,HM 门店 盒马中号生物降解购物袋    470*(300+160)*0.045mm,1.0,-1,1,-1.0
3703,2021-05-01 18:05:00,5,支付宝,支出,交易成功,即时到账交易,深圳盒马,乐可芬 芒果味椰子汁饮料(含椰果) 290ml 泰国进口等3类商品,44.5,-1,1,-44.5
3704,2021-05-01 18:00:13,5,支付宝,支出,交易成功,即时到账交易,深圳盒马,有机番薯叶苗 250g/包等2类商品,17.89,-1,1,-17.89
3705,2021-05-01 17:44:22,5,支付宝,支出,交易成功,即时到账交易,深圳盒马,大带子 20-23cm/个等3类商品,75.16,-1,1,-75.16
3706,2021-05-01 05:26:37,5,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.30-收益发放,0.15,-1,1,-0.15
3707,2021-04-30 23:09:38,4,支付宝,支出,交易成功,即时到账交易,携程Trip com,深圳东惠州,16.0,-1,1,-16.0
3708,2021-04-30 22:10:35,4,支付宝,支出,交易成功,即时到账交易,携程Trip com,深圳东惠州,14.0,-1,1,-14.0
3709,2021-04-30 22:09:36,4,支付宝,支出,交易成功,即时到账交易,携程Trip com,深圳东惠州,6.0,-1,1,-6.0
3710,2021-04-30 15:04:39,4,支付宝,支出,交易成功,支付宝担保交易,skyeast,YONEX尤尼克斯 AC402ex-30单条大盘毛巾胶 羽毛球 网球用 正品6色,36.0,-1,1,-36.0
3711,2021-04-30 12:20:57,4,支付宝,支出,交易成功,即时到账交易,永和自选快餐深圳福华店,永和自选快餐深圳福华店,19.0,-1,1,-19.0
3712,2021-04-30 08:47:38,4,支付宝,支出,交易成功,即时到账交易,7-Eleven(连城天地),711Payment,11.5,-1,1,-11.5
3713,2021-04-30 04:42:34,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.29-收益发放,0.15,-1,1,-0.15
3714,2021-04-29 22:44:32,4,支付宝,支出,交易成功,即时到账交易,信用借还服务商,街电充电宝,1.5,-1,1,-1.5
3715,2021-04-29 19:35:50,4,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 04.29完成的购买,1.0,-1,1,-1.0
3716,2021-04-29 04:33:26,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.28-收益发放,0.15,-1,1,-0.15
3717,2021-04-28 04:35:52,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.27-收益发放,0.15,-1,1,-0.15
3718,2021-04-27 23:58:59,4,支付宝,支出,交易成功,即时到账交易,益田福伴生活超市,益田福伴生活超市收银员:606-7039,6.0,-1,1,-6.0
3719,2021-04-27 04:53:28,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.26-收益发放,0.15,-1,1,-0.15
3720,2021-04-26 04:48:41,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.25-收益发放,0.15,-1,1,-0.15
3721,2021-04-25 21:03:04,4,支付宝,不计收支,退款成功,即时到账交易,携程Trip com,退款-深圳北惠州南,48.0,-1,0,-0.0
3722,2021-04-25 21:02:04,4,支付宝,不计收支,退款成功,即时到账交易,携程Trip com,退款-惠州南深圳北,23.0,-1,0,-0.0
3723,2021-04-25 21:01:02,4,支付宝,不计收支,退款成功,即时到账交易,携程Trip com,退款-惠州南深圳北,23.0,-1,0,-0.0
3724,2021-04-25 20:59:36,4,支付宝,支出,交易成功,即时到账交易,携程Trip com,惠州深圳东,34.5,-1,1,-34.5
3725,2021-04-25 20:58:03,4,支付宝,不计收支,退款成功,即时到账交易,携程Trip com,退款-深圳东惠州,5.0,-1,0,-0.0
3726,2021-04-25 20:56:10,4,支付宝,支出,交易成功,即时到账交易,携程Trip com,深圳东惠州,21.5,-1,1,-21.5
3727,2021-04-25 05:35:20,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.24-收益发放,0.15,-1,1,-0.15
3728,2021-04-24 13:39:38,4,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 04.24完成的购买,1.0,-1,1,-1.0
3729,2021-04-24 09:13:09,4,支付宝,支出,交易成功,支付宝担保交易,skyeast,新品YONEX尤尼克斯yy羽毛球服115189男女速干带领翻领POLO网羽服,276.0,-1,1,-276.0
3730,2021-04-24 05:24:33,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.23-收益发放,0.15,-1,1,-0.15
3731,2021-04-24 01:53:46,4,支付宝,支出,交易关闭,即时到账交易,携程Trip com,深圳北惠州南,48.0,-1,0,-0.0
3732,2021-04-24 01:32:50,4,支付宝,支出,交易成功,即时到账交易,携程Trip com,惠州南深圳北,56.0,-1,1,-56.0
3733,2021-04-23 21:14:55,4,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-B,5.0,-1,1,-5.0
3734,2021-04-23 04:17:25,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.22-收益发放,0.15,-1,1,-0.15
3735,2021-04-22 08:38:59,4,支付宝,支出,交易成功,即时到账交易,7-Eleven(连城天地),711Payment,12.5,-1,1,-12.5
3736,2021-04-22 03:59:33,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.21-收益发放,0.16,-1,1,-0.16
3737,2021-04-21 22:45:16,4,支付宝,支出,交易成功,即时到账交易,益田福伴生活超市,益田福伴生活超市收银员:606-7038,5.0,-1,1,-5.0
3738,2021-04-21 04:19:23,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.20-收益发放,0.16,-1,1,-0.16
3739,2021-04-20 23:03:20,4,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,思迅Pay-微信-A超市,3.9,-1,1,-3.9
3740,2021-04-20 06:39:49,4,支付宝,支出,充值成功,即时到账交易,广东移动,手机充值,60.0,-1,1,-60.0
3741,2021-04-20 05:48:49,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.19-收益发放,0.17,-1,1,-0.17
3742,2021-04-20 00:12:27,4,支付宝,支出,交易成功,即时到账交易,益田福伴生活超市,益田福伴生活超市收银员:606-7039,8.5,-1,1,-8.5
3743,2021-04-19 05:10:53,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.18-收益发放,0.16,-1,1,-0.16
3744,2021-04-19 01:19:16,4,支付宝,支出,交易成功,支付宝担保交易,tb644474818,CSDN下载资源代下载不限积分免C币CSDN文件人工代下载极速秒发,0.98,-1,1,-0.98
3745,2021-04-19 01:13:07,4,支付宝,支出,交易成功,支付宝担保交易,tb644474818,CSDN下载资源代下载不限积分免C币CSDN文件人工代下载极速秒发,0.98,-1,1,-0.98
3746,2021-04-19 00:39:47,4,支付宝,支出,交易成功,支付宝担保交易,tb644474818,CSDN下载资源代下载不限积分免C币CSDN文件人工代下载极速秒发,0.98,-1,1,-0.98
3747,2021-04-19 00:30:53,4,支付宝,支出,交易成功,支付宝担保交易,tb644474818,CSDN下载资源代下载不限积分免C币CSDN文件人工代下载极速秒发,0.98,-1,1,-0.98
3748,2021-04-18 16:43:44,4,支付宝,支出,交易成功,即时到账交易,高德打车入驻商户,高德地图打车订单,21.1,-1,1,-21.1
3749,2021-04-18 12:46:51,4,支付宝,支出,交易成功,即时到账交易,刘桂华,点点肠粉：8元,8.0,-1,1,-8.0
3750,2021-04-18 12:43:31,4,支付宝,支出,交易成功,即时到账交易,刘桂华,自选快餐：17元,17.0,-1,1,-17.0
3751,2021-04-18 09:31:58,4,支付宝,不计收支,还款成功,即时到账交易,花呗,主动还款-花呗2021年04月账单,298.23,-1,0,-0.0
3752,2021-04-18 05:10:34,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.17-收益发放,0.18,-1,1,-0.18
3753,2021-04-17 08:38:40,4,支付宝,支出,交易成功,支付宝担保交易,逃亡路上,饭粒猫与包子鸭联名款电烤箱家用小型烘培多功能全自动迷你蛋糕,195.02,-1,1,-195.02
3754,2021-04-17 05:23:39,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.16-收益发放,0.19,-1,1,-0.19
3755,2021-04-16 05:01:13,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.15-收益发放,0.19,-1,1,-0.19
3756,2021-04-15 04:41:50,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.14-收益发放,0.19,-1,1,-0.19
3757,2021-04-14 22:38:10,4,支付宝,支出,交易成功,即时到账交易,信用借还服务商,小电充电宝,3.0,-1,1,-3.0
3758,2021-04-14 04:38:50,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.13-收益发放,0.19,-1,1,-0.19
3759,2021-04-13 03:40:30,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.12-收益发放,0.2,-1,1,-0.2
3760,2021-04-12 22:23:29,4,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 04.12完成的购买,18.0,-1,1,-18.0
3761,2021-04-12 21:16:46,4,支付宝,支出,交易成功,即时到账交易,支付宝红包,发普通红包,135.0,-1,1,-135.0
3762,2021-04-12 19:20:50,4,支付宝,不计收支,退款成功,即时到账交易,支付宝红包,退款-发普通红包,135.0,-1,0,-0.0
3763,2021-04-12 04:25:17,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.11-收益发放,0.2,-1,1,-0.2
3764,2021-04-11 20:41:42,4,支付宝,支出,交易成功,即时到账交易,深圳盒马,瑾诺 石头饼 190g等3类商品,33.98,-1,1,-33.98
3765,2021-04-11 19:22:39,4,支付宝,支出,交易成功,即时到账交易,深圳盒马,泰国椰青1个装 （已开口）,9.9,-1,1,-9.9
3766,2021-04-11 19:16:31,4,支付宝,支出,交易成功,即时到账交易,深圳盒马,炒米粉+西红柿鸡蛋汤-聚泰,16.8,-1,1,-16.8
3767,2021-04-11 19:14:15,4,支付宝,支出,交易成功,即时到账交易,支付宝红包,发普通红包,135.0,-1,1,-135.0
3768,2021-04-11 19:13:37,4,支付宝,不计收支,交易成功,即时到账交易,深圳盒马,鲜活国产 鲍鱼9-10头/500g（只）等3类商品,135.66,-1,1,-135.66
3769,2021-04-11 04:00:46,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.10-收益发放,0.2,-1,1,-0.2
3770,2021-04-10 04:26:20,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.09-收益发放,0.2,-1,1,-0.2
3771,2021-04-09 16:33:03,4,支付宝,不计收支,交易成功,支付宝担保交易,屌丝联盟322,csdn下载 不限积分C币 不代下载 csdn会员vip文件资源 自助下载,0.5,-1,1,-0.5
3772,2021-04-09 04:08:22,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.08-收益发放,0.2,-1,1,-0.2
3773,2021-04-09 04:08:21,4,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 04.09完成的购买,35.0,-1,1,-35.0
3774,2021-04-08 19:28:11,4,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 04.08完成的购买,9.0,-1,1,-9.0
3775,2021-04-08 04:58:31,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.07-收益发放,0.2,-1,1,-0.2
3776,2021-04-07 14:04:19,4,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 04.07完成的购买,12.0,-1,1,-12.0
3777,2021-04-07 04:34:23,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.06-收益发放,0.2,-1,1,-0.2
3778,2021-04-06 05:34:21,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.05-收益发放,0.2,-1,1,-0.2
3779,2021-04-05 22:41:48,4,支付宝,支出,交易成功,支付宝担保交易,卡姆大叔,卡姆大叔BSN乳清蛋白粉Syntha-6六重矩阵蛋白缓释复合蛋白质粉5磅,340.84,-1,1,-340.84
3780,2021-04-05 22:40:59,4,支付宝,支出,交易成功,支付宝担保交易,o贝乐母婴o,美国VitaFusion MultiVites小熊成人复合综合维生素软糖260粒大瓶,105.64,-1,1,-105.64
3781,2021-04-05 17:01:50,4,支付宝,支出,交易成功,即时到账交易,杭州乐读科技有限公司,网易云音乐-会员自动续费,11.0,-1,1,-11.0
3782,2021-04-05 15:41:01,4,支付宝,不计收支,交易成功,支付宝担保交易,屌丝联盟322,csdn下载 不限积分C币 不代下载 csdn会员vip文件资源 自助下载,0.38,-1,1,-0.38
3783,2021-04-05 04:12:14,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.04-收益发放,0.21,-1,1,-0.21
3784,2021-04-04 21:39:12,4,支付宝,支出,交易成功,支付宝担保交易,白羊座983,lulu猪运动盲盒健身小猪罐头猪手办公仔玩偶摆件 吸猫酱正版潮玩,70.66,-1,1,-70.66
3785,2021-04-04 04:16:32,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.03-收益发放,0.21,-1,1,-0.21
3786,2021-04-03 05:16:14,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.02-收益发放,0.21,-1,1,-0.21
3787,2021-04-02 16:42:05,4,支付宝,不计收支,交易成功,即时到账交易,友宝售货机(深大老校区A102教室旁1),雀巢香滑咖啡210ml,6.0,-1,1,-6.0
3788,2021-04-02 04:52:19,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.04.01-收益发放,0.21,-1,1,-0.21
3789,2021-04-01 12:39:11,4,支付宝,支出,交易成功,即时到账交易,广东赛壹便利店有限公司,711Payment,5.6,-1,1,-5.6
3790,2021-04-01 03:54:46,4,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.31-收益发放,0.22,-1,1,-0.22
3791,2021-03-31 22:20:25,3,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,5.5,-1,1,-5.5
3792,2021-03-31 15:53:54,3,支付宝,支出,交易成功,支付宝担保交易,泡芙小姐的美好生活,二手国民经济核算教程国民经济统计学 第四版 杨灿,19.2,-1,1,-19.2
3793,2021-03-31 15:53:27,3,支付宝,支出,交易成功,支付宝担保交易,安安图书销售有限公司,高级计量经济学导论朱建平北京大学出版社9787301151853,27.78,-1,1,-27.78
3794,2021-03-31 09:48:46,3,支付宝,不计收支,交易成功,即时到账交易,无锡小净共享网络科技有限公司,U净洗衣,3.6,-1,1,-3.6
3795,2021-03-31 04:05:22,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.30-收益发放,0.22,-1,1,-0.22
3796,2021-03-30 22:37:23,3,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,思迅Pay-微信-A超市,23.5,-1,1,-23.5
3797,2021-03-30 21:56:38,3,支付宝,不计收支,解冻成功,预订交易,e奇租,e奇租 索尼PS4游戏光盘出租2K FIFA 实体盘游戏租借 生化大镖客2,0.0,-1,1,-0.0
3798,2021-03-30 21:56:31,3,支付宝,不计收支,解冻成功,预订交易,e奇租,e奇租 索尼PS4游戏光盘出租2K FIFA 实体盘游戏租借 生化大镖客2,0.0,-1,1,-0.0
3799,2021-03-30 18:10:34,3,支付宝,支出,交易成功,即时到账交易,有家平安金融中心店,江西有家实业有限公司-消费,15.0,-1,1,-15.0
3800,2021-03-30 12:11:46,3,支付宝,支出,交易成功,即时到账交易,Aysh艾薯夫妇（深圳）,Ａysh艾薯夫妇(购物公园店)-21033012110010224558,35.0,-1,1,-35.0
3801,2021-03-30 04:50:26,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.29-收益发放,0.22,-1,1,-0.22
3802,2021-03-29 04:49:43,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.28-收益发放,0.22,-1,1,-0.22
3803,2021-03-28 20:37:07,3,支付宝,不计收支,交易成功,即时到账交易,陈强忠,商品,4.0,-1,1,-4.0
3804,2021-03-28 20:07:46,3,支付宝,支出,交易成功,即时到账交易,名创优品深圳南山益田假日店,二维码支付,34.9,-1,1,-34.9
3805,2021-03-28 10:00:05,3,支付宝,支出,交易成功,支付宝担保交易,醉清风旗舰店,飞机男杯真阴熟女隐形自慰器性用品成人情趣玩具撸管神器自卫慰撸,72.66,-1,1,-72.66
3806,2021-03-28 02:41:53,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.27-收益发放,0.24,-1,1,-0.24
3807,2021-03-28 00:03:45,3,支付宝,支出,支付成功,预订交易,e奇租,e奇租 索尼PS4游戏光盘出租2K FIFA 实体盘游戏租借 生化大镖客2,42.0,-1,1,-42.0
3809,2021-03-27 17:13:19,3,支付宝,支出,交易成功,即时到账交易,书亦烧仙草,支付码:301319 2329深圳南山桃苑公寓店(6944259456922324548),16.0,-1,1,-16.0
3810,2021-03-27 11:58:44,3,支付宝,支出,交易成功,即时到账交易,阿飛冰室（桂庙店）,餐台25结账1000241753,125.0,-1,1,-125.0
3811,2021-03-27 10:12:26,3,支付宝,支出,交易成功,支付宝担保交易,relicemxd,日本资生堂吾诺UNO 男士洗面奶去黑头去角质祛痘印控油保湿洁面乳,41.8,-1,1,-41.8
3812,2021-03-27 03:32:13,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.26-收益发放,0.25,-1,1,-0.25
3813,2021-03-26 23:10:40,3,支付宝,支出,交易成功,即时到账交易,信用借还服务商,街电充电宝,3.0,-1,1,-3.0
3814,2021-03-26 12:27:45,3,支付宝,支出,交易成功,即时到账交易,艾薯夫妇,艾薯夫妇-Cocopark 店-消费,34.98,-1,1,-34.98
3815,2021-03-26 08:35:42,3,支付宝,支出,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3816,2021-03-26 03:15:16,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.25-收益发放,0.25,-1,1,-0.25
3817,2021-03-25 12:13:15,3,支付宝,支出,交易成功,即时到账交易,敏华冰厅(深圳平安金融中心分店),敏华敏华深圳平安金融中心店,12.0,-1,1,-12.0
3818,2021-03-25 05:17:31,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.24-收益发放,0.25,-1,1,-0.25
3819,2021-03-24 03:55:41,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.23-收益发放,0.25,-1,1,-0.25
3820,2021-03-23 22:59:04,3,支付宝,不计收支,交易成功,即时到账交易,全家便利店(深圳区域店),深圳全家购物,6.0,-1,1,-6.0
3821,2021-03-23 22:20:55,3,支付宝,不计收支,交易成功,即时到账交易,口水嘀嗒麻辣烫,口水嘀嗒麻辣烫南山店_10021002103232220550248124510358_20210323372026607482798080,3.0,-1,1,-3.0
3822,2021-03-23 21:28:38,3,支付宝,支出,交易成功,即时到账交易,口水嘀嗒麻辣烫,口水嘀嗒麻辣烫南山店_10021002103232128380028124514316_20210323372013449443639296,18.5,-1,1,-18.5
3823,2021-03-23 18:13:24,3,支付宝,支出,交易成功,即时到账交易,敏华冰厅(深圳平安金融中心分店),敏华敏华深圳平安金融中心店,12.0,-1,1,-12.0
3824,2021-03-23 04:45:52,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.22-收益发放,0.25,-1,1,-0.25
3825,2021-03-23 01:40:33,3,支付宝,支出,充值成功,即时到账交易,广东移动,手机充值,20.0,-1,1,-20.0
3826,2021-03-22 05:10:51,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.21-收益发放,0.25,-1,1,-0.25
3827,2021-03-22 01:49:19,3,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 03.21到 03.22期间完成的购买,12.0,-1,1,-12.0
3828,2021-03-21 21:22:44,3,支付宝,支出,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,4.7,-1,1,-4.7
3829,2021-03-21 19:45:42,3,支付宝,支出,交易成功,即时到账交易,木屋烧烤(南山华侨城创意园店),木屋烧烤南山华侨城创意园店,137.8,-1,1,-137.8
3830,2021-03-21 19:29:36,3,支付宝,支出,交易成功,即时到账交易,信用借还服务商,街电充电宝,6.0,-1,1,-6.0
3831,2021-03-21 05:48:49,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.20-收益发放,0.26,-1,1,-0.26
3832,2021-03-20 19:37:12,3,支付宝,支出,交易成功,即时到账交易,港货士多店,商品,80.0,-1,1,-80.0
3833,2021-03-20 13:58:42,3,支付宝,不计收支,交易成功,即时到账交易,玲玲便利店,商品,45.0,-1,1,-45.0
3834,2021-03-20 09:28:24,3,支付宝,支出,交易成功,即时到账交易,有家平安金融中心店,江西有家实业有限公司-消费,5.3,-1,1,-5.3
3835,2021-03-20 06:24:03,3,支付宝,支出,充值成功,即时到账交易,广东移动,手机充值,60.0,-1,1,-60.0
3836,2021-03-20 05:29:40,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.19-收益发放,0.26,-1,1,-0.26
3837,2021-03-19 22:45:35,3,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,7.0,-1,1,-7.0
3838,2021-03-19 20:59:01,3,支付宝,支出,交易成功,即时到账交易,名创优品深圳南山益田假日店,二维码支付,10.0,-1,1,-10.0
3839,2021-03-19 16:09:05,3,支付宝,不计收支,冻结成功,预订交易,e奇租,e奇租 索尼PS4游戏光盘出租2K FIFA 实体盘游戏租借 生化大镖客2,42.0,-1,1,-42.0
3840,2021-03-19 16:07:13,3,支付宝,不计收支,冻结成功,预订交易,e奇租,e奇租 索尼PS4游戏光盘出租2K FIFA 实体盘游戏租借 生化大镖客2,42.0,-1,1,-42.0
3841,2021-03-19 08:11:33,3,支付宝,不计收支,交易成功,即时到账交易,中国银行,余额宝-转出到银行卡,600.0,-1,1,-600.0
3842,2021-03-19 07:35:03,3,支付宝,不计收支,交易成功,即时到账交易,中国银行,余额宝-转出到银行卡,100.0,-1,1,-100.0
3843,2021-03-19 03:36:34,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.18-收益发放,0.31,-1,1,-0.31
3844,2021-03-18 16:51:25,3,支付宝,不计收支,交易成功,即时到账交易,深圳市南山区荔园校园商店,条码支付-A,8.5,-1,1,-8.5
3845,2021-03-18 12:18:51,3,支付宝,不计收支,交易成功,即时到账交易,湖香萬福,湖香萬福,28.0,-1,1,-28.0
3846,2021-03-18 08:27:42,3,支付宝,不计收支,交易成功,即时到账交易,比如你_?,商品,7.0,-1,1,-7.0
3847,2021-03-18 05:21:40,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.17-收益发放,0.33,-1,1,-0.33
3848,2021-03-17 23:36:40,3,支付宝,不计收支,交易成功,即时到账交易,友宝售货机(皇岗商务中心1F),可口可乐雪碧清爽柠檬味330ml,2.5,-1,1,-2.5
3849,2021-03-17 21:44:51,3,支付宝,支出,交易成功,即时到账交易,7-Eleven(NEO大厦),711Payment,21.0,-1,1,-21.0
3850,2021-03-17 17:57:34,3,支付宝,支出,交易成功,即时到账交易,大汇仓,同德德仓服装店03-深圳湾店（零食）,5.49,-1,1,-5.49
3851,2021-03-17 14:58:31,3,支付宝,不计收支,交易成功,即时到账交易,友宝售货机(深大老校区A102教室旁1),可口可乐330ml,2.5,-1,1,-2.5
3852,2021-03-17 12:43:43,3,支付宝,支出,交易成功,即时到账交易,川悦冒菜,商品,44.8,-1,1,-44.8
3853,2021-03-17 04:08:14,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.16-收益发放,0.31,-1,1,-0.31
3854,2021-03-16 23:32:19,3,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 03.16完成的购买,68.0,-1,1,-68.0
3855,2021-03-16 04:30:27,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.15-收益发放,0.31,-1,1,-0.31
3856,2021-03-15 18:06:04,3,支付宝,不计收支,交易成功,支付宝担保交易,wanghx园艺企业店,二手 非参数统计(第2版) 王星 褚挺进  清华9787302371564 等多件,36.65,-1,1,-36.65
3857,2021-03-15 05:03:28,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.14-收益发放,0.3,-1,1,-0.3
3858,2021-03-14 05:37:18,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.13-收益发放,0.3,-1,1,-0.3
3859,2021-03-13 03:42:16,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.12-收益发放,0.31,-1,1,-0.31
3860,2021-03-12 23:23:32,3,支付宝,支出,交易成功,即时到账交易,App Store & Apple Music,App Store & Apple Music: 于 03.12完成的购买,18.0,-1,1,-18.0
3861,2021-03-12 04:30:43,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.11-收益发放,0.31,-1,1,-0.31
3862,2021-03-11 05:25:35,3,支付宝,不计收支,交易成功,即时到账交易,天弘基金管理有限公司,余额宝-2021.03.10-收益发放,0.31,-1,1,-0.31
3863,2021-03-10 18:42:17,3,支付宝,不计收支,还款成功,即时到账交易,花呗,主动还款-花呗2021年03月账单,250.78,-1,0,-0.0
3864,2021-03-10 18:41:34,3,支付宝,支出,交易成功,即时到账交易,yoki(张旭华),转账,2450.0,-1,1,-2450.0
